"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AQUIFEX_00885",264.905123676161,0.151225816810323,0.142975448947845,1.05770478724279,0.290190052053687,0.998912159871704
"AQUIFEX_00886",93.1270874335902,0.0402013383354263,0.243009947804428,0.165430833999356,0.868604885993973,0.998912159871704
"AQUIFEX_00887",0,NA,NA,NA,NA,NA
"AQUIFEX_00888",130.329788929761,0.101039771791663,0.206914455946446,0.488316639499631,0.625325577218556,0.998912159871704
"AQUIFEX_00889",207.473258113394,0.00500019364285476,0.158470274815158,0.0315528804924902,0.97482862058036,0.998912159871704
"AQUIFEX_00890",375.01923928176,-0.0024098534368211,0.122806139498584,-0.0196232325733917,0.984343930486822,0.998912159871704
"AQUIFEX_00891",252.91353064586,-0.0526233004359561,0.144881977233928,-0.363214952202027,0.716444319012549,0.998912159871704
"AQUIFEX_00892",99.3759548003895,0.219340926457796,0.234785290944637,0.93421919906182,0.350190834136391,0.998912159871704
"AQUIFEX_00893",0,NA,NA,NA,NA,NA
"AQUIFEX_00894",103.86517925356,-0.081826559125068,0.234350509155574,-0.349163137813997,0.726966838476731,0.998912159871704
"AQUIFEX_00895",163.037034372391,0.0235754395587318,0.178406170885801,0.132144753971669,0.894869797723109,0.998912159871704
"AQUIFEX_00896",614.951288182271,0.00497628116297305,0.0971644170988594,0.0512150570296733,0.959154153815802,0.998912159871704
"AQUIFEX_00897",399.979825701507,-0.00934355936240992,0.117519982457778,-0.0795061330592595,0.936630053581902,0.998912159871704
"AQUIFEX_00898",0,NA,NA,NA,NA,NA
"AQUIFEX_00899",76.3934588400854,-0.24419063762915,0.275775422630559,-0.885469181045473,0.375903634464369,0.998912159871704
"AQUIFEX_00900",312.597231298298,0.0936902971905468,0.131952811775367,0.710028804464151,0.477686274121909,0.998912159871704
"AQUIFEX_00901",253.919493460906,0.106524662561829,0.144621850979313,0.736573773883353,0.461381588564094,0.998912159871704
"AQUIFEX_00902",238.682566931643,-0.0226345993129683,0.148450516264262,-0.152472351612948,0.878814395670895,0.998912159871704
"AQUIFEX_00903",213.71879354794,-0.011993200340917,0.154531490128197,-0.07761007372004,0.938138228884266,0.998912159871704
"AQUIFEX_00904",178.763926743555,0.00150228481499302,0.168219130290145,0.00893052301722085,0.992874568278691,0.998912159871704
"AQUIFEX_00905",75.9040147231092,0.115398948547444,0.262628188683716,0.439400466209739,0.660371388770541,0.998912159871704
"AQUIFEX_00906",245.438168869596,0.0630852448038221,0.148091985481923,0.425986893203768,0.670117396612907,0.998912159871704
"AQUIFEX_00907",237.696622567466,-0.022833598356421,0.152241712686409,-0.149982537331632,0.880778392601026,0.998912159871704
"AQUIFEX_00908",225.717315077453,-0.0560976860221243,0.162253197872093,-0.345741635652365,0.729536890962378,0.998912159871704
"AQUIFEX_00909",216.722135226801,0.0346901007595561,0.154406010745419,0.22466807213064,0.822237504390312,0.998912159871704
"AQUIFEX_00910",185.513256445104,0.067476363337233,0.165397117581297,0.407965775486182,0.683298801470642,0.998912159871704
"AQUIFEX_00911",194.240992720423,-0.0281532885815193,0.16326828782061,-0.172435743384854,0.863094973855675,0.998912159871704
"AQUIFEX_00912",234.179701303782,-0.220404866565594,0.154904147535541,-1.42284677377682,0.15478057874816,0.998912159871704
"AQUIFEX_00913",273.647753534884,0.0857399738770027,0.139801398460909,0.613298399164278,0.539679051691589,0.998912159871704
"AQUIFEX_00914",0,NA,NA,NA,NA,NA
"AQUIFEX_00915",477.898554112194,0.106994470234868,0.110641937271449,0.967033593892766,0.333527240158646,0.998912159871704
"AQUIFEX_00916",249.666605367109,-0.0908657345840638,0.145709032935211,-0.623610854822342,0.53288318016009,0.998912159871704
"AQUIFEX_00917",222.46307686543,0.0370863968821235,0.153897491985114,0.240981164824381,0.80956971469978,0.998912159871704
"AQUIFEX_00918",215.467970034227,-0.0620721310157262,0.154129445080671,-0.40272727241208,0.687148868560991,0.998912159871704
"AQUIFEX_00919",342.041089425626,-0.0363830070252949,0.128458045007466,-0.283228715049963,0.777001517738378,0.998912159871704
"AQUIFEX_00920",224.962924273127,0.0879422879998456,0.151939307424797,0.57879879466591,0.562724944540606,0.998912159871704
"AQUIFEX_00921",0,NA,NA,NA,NA,NA
"AQUIFEX_00922",682.107723269105,-0.0619169693507671,0.0885110868007559,-0.699539137849998,0.48421516290369,0.998912159871704
"AQUIFEX_00923",72.40366605582,-0.0582032408342588,0.267177393737386,-0.217844930740914,0.827549935480654,0.998912159871704
"AQUIFEX_00924",149.798090600502,-0.0754376440717796,0.187382311029004,-0.402586795186356,0.687252225423478,0.998912159871704
"AQUIFEX_00925",228.700744354008,0.00148131324488409,0.150211460218844,0.00986151950540896,0.992131773371057,0.998912159871704
"AQUIFEX_00926",167.019578171948,-0.140885050401602,0.178348260278602,-0.789943508176203,0.429560760715575,0.998912159871704
"AQUIFEX_00927",133.319424406685,-0.106589966649006,0.199732146609132,-0.533664552544953,0.593573638062947,0.998912159871704
"AQUIFEX_00928",0,NA,NA,NA,NA,NA
"AQUIFEX_00929",66.4146076126788,0.153496797589078,0.279819757368116,0.548555967001092,0.583310211137752,0.998912159871704
"AQUIFEX_00930",328.582890376177,-0.016135464556242,0.133799276592044,-0.120594557513486,0.904012179856108,0.998912159871704
"AQUIFEX_00931",71.9039943537562,0.141947770471547,0.271090640548263,0.52361737824835,0.600544691917773,0.998912159871704
"AQUIFEX_00932",123.834939348107,0.269988918193608,0.218596520917056,1.23510162495245,0.216792684728475,0.998912159871704
"AQUIFEX_00933",263.148347654165,-0.0368130069698043,0.15280575665312,-0.240913744194681,0.809621969505336,0.998912159871704
"AQUIFEX_00934",67.6583818916838,-0.0943312430351785,0.276074685914142,-0.341687405068768,0.732586151553547,0.998912159871704
"AQUIFEX_00935",217.714419040214,0.0412068486833744,0.154946280767316,0.265942805979674,0.790283257359968,0.998912159871704
"AQUIFEX_00936",113.851783937315,-0.0745032906256053,0.215608341631733,-0.345549203067753,0.729681526804613,0.998912159871704
"AQUIFEX_00937",257.919030457674,0.0880814391922036,0.14417637845655,0.610928365208928,0.541247005381308,0.998912159871704
"AQUIFEX_00938",276.142470485152,0.0902122390257928,0.14011162334361,0.643859780316413,0.519666364555003,0.998912159871704
"AQUIFEX_00939",0,NA,NA,NA,NA,NA
"AQUIFEX_00940",76.1537738904651,0.086597566713124,0.261338846377604,0.331361249632214,0.740371631359101,0.998912159871704
"AQUIFEX_00941",74.4025766806323,0.0596055165200177,0.263484044739818,0.226220591758701,0.821029855798655,0.998912159871704
"AQUIFEX_00942",344.548766441062,0.0768024664080069,0.13229587871597,0.580535593046675,0.561553491441383,0.998912159871704
"AQUIFEX_00943",114.861653220179,0.202389729466076,0.227202755067256,0.890789063742489,0.373042343288843,0.998912159871704
"AQUIFEX_00944",91.3802255933321,0.127739404887387,0.243610135760322,0.524359975781401,0.600028189079597,0.998912159871704
"AQUIFEX_00945",358.530111017658,-0.0306759153175876,0.123631227643157,-0.248124328313952,0.804038212802217,0.998912159871704
"AQUIFEX_00946",199.239440233676,0.00871305995905346,0.159400135842927,0.0546615591823541,0.956408094880039,0.998912159871704
"AQUIFEX_00947",0,NA,NA,NA,NA,NA
"AQUIFEX_00948",108.110011100188,0.0881417311936466,0.221335953826383,0.398225998396924,0.690463603432332,0.998912159871704
"AQUIFEX_00949",110.852419798983,0.131623072287331,0.225828956018616,0.582844089650224,0.55999826142319,0.998912159871704
"AQUIFEX_00950",236.440951084115,0.047199346428834,0.148570684187679,0.31768950036745,0.750720476430872,0.998912159871704
"AQUIFEX_00951",164.530315568986,0.00590779074412802,0.177413335830604,0.033299586620528,0.973435683407348,0.998912159871704
"AQUIFEX_00952",148.306050079406,-0.0276746243026077,0.186891117112189,-0.148078863940842,0.882280529671849,0.998912159871704
"AQUIFEX_00954",0,NA,NA,NA,NA,NA
"AQUIFEX_00955",0,NA,NA,NA,NA,NA
"AQUIFEX_00956",339.306047507425,-0.0856243720949258,0.128352819637966,-0.667101605842704,0.504707234481192,0.998912159871704
"AQUIFEX_00957",279.127646653037,-0.0294569402016902,0.142780988055178,-0.206308561125144,0.836549891572123,0.998912159871704
"AQUIFEX_00958",198.238673400809,0.0305791913599795,0.160249200944137,0.190822738458704,0.848664473309277,0.998912159871704
"AQUIFEX_00959",89.6291862060213,-0.103013807463143,0.241687140722948,-0.426227920753261,0.669941774232449,0.998912159871704
"AQUIFEX_00960",253.164873859458,-0.0953082630363986,0.144710099434478,-0.658615144408441,0.510142935385759,0.998912159871704
"AQUIFEX_00961",144.306720353423,-0.108374342483993,0.191351198143035,-0.566363542719935,0.571146672746582,0.998912159871704
"AQUIFEX_00962",119.599371717882,0.0797482536209352,0.211683718232174,0.376733053854749,0.706371996222683,0.998912159871704
"AQUIFEX_00963",404.476916965852,-0.0234896234937106,0.117530149296174,-0.199860407175328,0.841589756153876,0.998912159871704
"AQUIFEX_00964",225.705161679458,0.116480125922278,0.15201082592148,0.766262042299834,0.443520398842535,0.998912159871704
"AQUIFEX_00965",167.035027335443,0.0143870701530979,0.174932325197726,0.0822436341415814,0.934452975922548,0.998912159871704
"AQUIFEX_00966",143.057776171858,-0.0941934801891013,0.195309668765774,-0.482277609625477,0.629608750767755,0.998912159871704
"AQUIFEX_00967",108.109308793498,0.168298409233397,0.222678536157108,0.755790890931023,0.449774579031984,0.998912159871704
"AQUIFEX_00968",285.133394935172,0.0267142012370956,0.138354363045318,0.193085354513507,0.846892122237835,0.998912159871704
"AQUIFEX_00969",0,NA,NA,NA,NA,NA
"AQUIFEX_00970",290.111037266752,-0.0729949993457416,0.137174157710162,-0.532133752918492,0.594633361594173,0.998912159871704
"AQUIFEX_00971",142.569238781263,0.198853424643529,0.191622707067843,1.03773413749513,0.299393847229974,0.998912159871704
"AQUIFEX_00972",152.553532692655,0.138537912568381,0.185839490121374,0.745470795673731,0.455987159655571,0.998912159871704
"AQUIFEX_00974",209.224354199118,0.00838486742506525,0.156155336426389,0.0536956828818837,0.957177622402853,0.998912159871704
"AQUIFEX_00975",242.189201726242,0.0669125361171874,0.148096468906347,0.451817228400641,0.651400657238583,0.998912159871704
"AQUIFEX_00976",245.687502455571,0.0248845132959232,0.14904633524573,0.166958236543667,0.867402910016672,0.998912159871704
"AQUIFEX_00977",139.818369338864,-0.101661422323817,0.195090433724524,-0.521098961045765,0.602297834671313,0.998912159871704
"AQUIFEX_00978",0,NA,NA,NA,NA,NA
"AQUIFEX_00979",199.739180822868,-0.0129533400514007,0.159357411004233,-0.0812848299289742,0.935215438028902,0.998912159871704
"AQUIFEX_00980",160.298012076677,0.0283686934530081,0.183055020744844,0.154973588473985,0.87684213906773,0.998912159871704
"AQUIFEX_00981",566.759236118646,-0.0264965327909377,0.0986350420478451,-0.268632042333241,0.788212852124854,0.998912159871704
"AQUIFEX_00982",252.417242608007,-0.0127732720221784,0.146117057927435,-0.087418075639888,0.930339202096403,0.998912159871704
"AQUIFEX_00983",0,NA,NA,NA,NA,NA
"AQUIFEX_00984",116.098526879894,0.0821901975363041,0.213609457477215,0.384768532755957,0.700408914810029,0.998912159871704
"AQUIFEX_00985",112.11052318507,0.0335107798464184,0.223219116382641,0.150125044796676,0.880665961009538,0.998912159871704
"AQUIFEX_00986",74.3995830965559,-0.153559686918102,0.267142507149791,-0.574823110543012,0.565410935171724,0.998912159871704
"AQUIFEX_00987",142.558442292576,-0.135040764393887,0.192355390366349,-0.702037848467339,0.482655560210987,0.998912159871704
"AQUIFEX_00988",85.3837037426594,-0.0997339039787416,0.253272675497255,-0.393780749474582,0.693742918189158,0.998912159871704
"AQUIFEX_00989",464.640462533064,-0.0403925379740425,0.109602000680627,-0.368538327067072,0.712471872152863,0.998912159871704
"AQUIFEX_00990",121.844379516453,0.0487442556750202,0.209471603901556,0.232701018978822,0.815993577904016,0.998912159871704
"AQUIFEX_00991",194.491653066199,-0.0021903972366559,0.16186443539313,-0.0135322946719948,0.989203120536144,0.998912159871704
"AQUIFEX_00992",126.826636737898,-0.340915075212125,0.204222074669677,-1.66933508908645,0.095050989911921,0.998912159871704
"AQUIFEX_00993",140.071832172532,-0.0448909168835605,0.196253149493455,-0.228739854618525,0.819071116378375,0.998912159871704
"AQUIFEX_00994",142.557401070313,-0.0439425369383066,0.193824892370132,-0.226712556890748,0.820647262352424,0.998912159871704
"AQUIFEX_00995",106.863495486873,-0.0525296545271427,0.224125448998855,-0.234376126235496,0.814692991033536,0.998912159871704
"AQUIFEX_00996",120.094400222875,-0.0885762625035074,0.211214195547151,-0.419366995073652,0.674947941284206,0.998912159871704
"AQUIFEX_00997",89.881682861915,-0.191204671357681,0.243351437210973,-0.785714165279067,0.432034962577979,0.998912159871704
"AQUIFEX_00998",0.499603340330369,2.44415063966969,2.3765075821755,1.02846321972693,0.303731983509766,0.998912159871704
"AQUIFEX_00999",408.457795033925,-0.0549470894706193,0.116460921961212,-0.4718070967094,0.637064484973316,0.998912159871704
"AQUIFEX_01000",180.767485020608,0.033336990815206,0.167290282136675,0.199276314137423,0.842046606172422,0.998912159871704
"AQUIFEX_01001",0,NA,NA,NA,NA,NA
"AQUIFEX_01002",297.619847594022,0.0304801748469041,0.13764762300693,0.221436260075261,0.824752761646842,0.998912159871704
"AQUIFEX_01003",164.784636815567,0.0014762363492241,0.177120672079067,0.0083346361093589,0.993349999520187,0.998912159871704
"AQUIFEX_01004",270.143365606085,0.0601995885229653,0.142737144759329,0.421751385208585,0.673206493513875,0.998912159871704
"AQUIFEX_01005",307.102157952303,0.015537198840271,0.133024613159107,0.116799428852219,0.907018996364625,0.998912159871704
"AQUIFEX_01006",104.612860534779,-0.240169495643254,0.228047333720338,-1.05315634138385,0.292269344181605,0.998912159871704
"AQUIFEX_01007",189.757286563123,0.0394100386461388,0.163713245680188,0.240726023617697,0.809767468052625,0.998912159871704
"AQUIFEX_01008",335.320687910575,-0.00931544570878912,0.129638383765896,-0.071857157102569,0.942715585546135,0.998912159871704
"AQUIFEX_01009",34.4531688308127,-0.250050542185602,0.385730489738187,-0.648251950099468,0.516822006366394,0.998912159871704
"AQUIFEX_01010",133.826763992082,0.0337681423101219,0.198081266234355,0.170476203792891,0.86463564705021,0.998912159871704
"AQUIFEX_01011",368.526876599065,0.0953387929690533,0.130460973265245,0.730784008296615,0.464911092912015,0.998912159871704
"AQUIFEX_01013",111.355470710088,0.0402992422386416,0.221108027798103,0.182260421025687,0.855378357839954,0.998912159871704
"AQUIFEX_01014",0,NA,NA,NA,NA,NA
"AQUIFEX_01015",265.399512688236,0.0205092133307559,0.14229712578933,0.144129498167936,0.885398211736359,0.998912159871704
"AQUIFEX_01016",50.6801023544044,-0.18348582540434,0.317025836795222,-0.57877246617871,0.562742711912948,0.998912159871704
"AQUIFEX_01017",168.287668500566,0.138537403495856,0.174490832681014,0.793952331863278,0.427223182373102,0.998912159871704
"AQUIFEX_01018",267.89810388345,0.0687515851434074,0.141754578311716,0.485004336101397,0.627673269696245,0.998912159871704
"AQUIFEX_01019",162.529199751088,-0.135981515234359,0.180334824355783,-0.754050226960491,0.45081906273643,0.998912159871704
"AQUIFEX_01020",118.351314823832,0.159867092406444,0.211691450599409,0.7551891772378,0.450135481512442,0.998912159871704
"AQUIFEX_01021",239.442863744275,0.106823555697993,0.14811344470085,0.721227947359867,0.470769279585234,0.998912159871704
"AQUIFEX_01022",0,NA,NA,NA,NA,NA
"AQUIFEX_01023",0,NA,NA,NA,NA,NA
"AQUIFEX_01024",246.440873080579,0.0979223094329678,0.148764990207884,0.65823490658744,0.510387197964376,0.998912159871704
"AQUIFEX_01025",85.8857306286733,-0.065616545604609,0.246259017008641,-0.266453372557344,0.789890064994533,0.998912159871704
"AQUIFEX_01026",238.432349987927,-0.158822085566293,0.147949699897198,-1.07348704104604,0.283052649949797,0.998912159871704
"AQUIFEX_01027",176.026400651482,0.210576296515497,0.169676856406627,1.24104312736002,0.214589817365089,0.998912159871704
"AQUIFEX_01028",129.338740811282,-0.00977140247053535,0.211603029118138,-0.0461779895649792,0.96316838553918,0.998912159871704
"AQUIFEX_01029",370.00452803629,-0.0140434782139046,0.12423480623204,-0.113039804542978,0.909998997977314,0.998912159871704
"AQUIFEX_01030",68.9027795451167,-0.0610909406884827,0.283077383030053,-0.215810037646126,0.829135823774696,0.998912159871704
"AQUIFEX_01031",257.399258094103,-0.0908374244400103,0.14695398101131,-0.618135172758739,0.53648623868777,0.998912159871704
"AQUIFEX_01032",99.3720666786471,0.219422773702753,0.232096292521304,0.945395427557779,0.344457035705318,0.998912159871704
"AQUIFEX_01033",532.781239577648,-0.109408092505375,0.102769279566908,-1.06459919702118,0.287057343359013,0.998912159871704
"AQUIFEX_01034",97.8753474031244,0.207940419029889,0.234358991982204,0.887273056054442,0.374931908192864,0.998912159871704
"AQUIFEX_01035",489.857207034905,-0.0191085154550082,0.10591546188028,-0.180412898322696,0.856828429070872,0.998912159871704
"AQUIFEX_01036",459.886304772163,0.00466561287298619,0.112794218846191,0.0413639362080101,0.967005762914111,0.998912159871704
"AQUIFEX_01037",0,NA,NA,NA,NA,NA
"AQUIFEX_01038",149.560679773097,0.0158608932627666,0.18884488409103,0.0839890015507178,0.933065176361351,0.998912159871704
"AQUIFEX_01039",153.554538465889,0.0155003022036076,0.185193649295497,0.0836978063911638,0.933296701273457,0.998912159871704
"AQUIFEX_01040",254.669954982061,0.0354178672672711,0.143926112208127,0.246083679492811,0.805617456558092,0.998912159871704
"AQUIFEX_01041",228.960241618507,0.0486203376097955,0.153514480387145,0.316714993186185,0.751459871122505,0.998912159871704
"AQUIFEX_01042",174.772612726819,0.00146598598874046,0.171628627707903,0.00854161691041099,0.993184858614224,0.998912159871704
"AQUIFEX_01043",69.9140373228701,0.207862363122178,0.286849455847727,0.724639210166469,0.468673397550986,0.998912159871704
"AQUIFEX_01044",101.871026273435,0.00140466091629956,0.229791697942859,0.00611275746197257,0.995122755570872,0.998912159871704
"AQUIFEX_01045",360.528622750108,-0.0704927093031384,0.123615418808153,-0.570258224926946,0.568502570281279,0.998912159871704
"AQUIFEX_01046",197.751032831576,0.015972098903964,0.1638328155571,0.0974902302060319,0.922337092439471,0.998912159871704
"AQUIFEX_01047",107.849886006091,-0.105317729484068,0.227689032629416,-0.462550735394804,0.643686427841891,0.998912159871704
"AQUIFEX_01048",92.3797117522821,0.220321596277456,0.245175762090221,0.898627149760346,0.368851292393986,0.998912159871704
"AQUIFEX_01049",0,NA,NA,NA,NA,NA
"AQUIFEX_01050",346.044007802908,0.0223224963082675,0.126480191080987,0.176490058383721,0.859908958353535,0.998912159871704
"AQUIFEX_01051",283.132051854336,0.0523769473726308,0.137903050701179,0.37980992520699,0.704086514240034,0.998912159871704
"AQUIFEX_01052",274.140953505305,0.0698410052179888,0.141068465194681,0.495085879906647,0.620539500514717,0.998912159871704
"AQUIFEX_01053",122.839599746244,-0.0571943435302959,0.207197196496506,-0.276038211411129,0.782518717494593,0.998912159871704
"AQUIFEX_01054",120.592761752913,0.0552588807831652,0.21021225206517,0.262871836633166,0.792649364211764,0.998912159871704
"AQUIFEX_01055",83.6437592216874,-0.0761442138516576,0.252344381152462,-0.30174721348621,0.762844773654659,0.998912159871704
"AQUIFEX_01056",131.576061245651,-0.0697052678297531,0.201275400775654,-0.34631786875659,0.729103841213825,0.998912159871704
"AQUIFEX_01057",444.441345588694,0.0565178736342044,0.119374611613153,0.473449696467761,0.635892381512235,0.998912159871704
"AQUIFEX_01058",163.786953027565,0.107108895314199,0.177725042785564,0.60266630765948,0.546730699598897,0.998912159871704
"AQUIFEX_01059",239.691134441535,0.109735156020023,0.148253026095606,0.740188304481938,0.459185743166817,0.998912159871704
"AQUIFEX_01060",208.971760348891,-0.126156208292126,0.161951955190131,-0.778973048791042,0.435995591040489,0.998912159871704
"AQUIFEX_01061",251.671740965648,0.0931336967592907,0.145021273603657,0.642207135856667,0.520738700370515,0.998912159871704
"AQUIFEX_01062",177.524683441589,0.0379500483973802,0.170395583927199,0.222717323552201,0.823755517735885,0.998912159871704
"AQUIFEX_01063",0,NA,NA,NA,NA,NA
"AQUIFEX_01064",325.579707556519,0.0191552546767795,0.130977774377476,0.146248130782664,0.883725511119892,0.998912159871704
"AQUIFEX_01065",198.986687482243,-0.0600655999295736,0.159698431201092,-0.37611891036011,0.706828496350181,0.998912159871704
"AQUIFEX_01066",223.95847274353,-0.130544209544577,0.158530881360417,-0.823462333800993,0.410245128315826,0.998912159871704
"AQUIFEX_01067",252.168008527953,-0.135775178323858,0.146283927099499,-0.928161972514633,0.353323556904936,0.998912159871704
"AQUIFEX_01068",116.85720967889,0.14946939904503,0.218158939534411,0.685139923048872,0.493255629737454,0.998912159871704
"AQUIFEX_01070",130.086060886969,0.140003960967477,0.206324776281351,0.678561070031469,0.497416016531384,0.998912159871704
"AQUIFEX_01071",93.8694087527474,0.00170783158829595,0.416709852302017,0.00409837103409346,0.996729982181679,0.998912159871704
"AQUIFEX_01072",0,NA,NA,NA,NA,NA
"AQUIFEX_01073",125.835564059873,0.116073728260326,0.205307563945467,0.565365084606221,0.571825468047799,0.998912159871704
"AQUIFEX_01074",106.619462936961,0.143394018381157,0.228231532840071,0.628283114943795,0.529818490838851,0.998912159871704
"AQUIFEX_01075",93.6353587741991,0.163132768826947,0.241086286798167,0.676657187737594,0.498623485749421,0.998912159871704
"AQUIFEX_01076",159.042092273335,0.0150777539162894,0.184290283861458,0.0818152406104286,0.934793636451072,0.998912159871704
"AQUIFEX_01077",286.131678203565,0.0367056993886252,0.137340997301849,0.267259595530336,0.789269293670192,0.998912159871704
"AQUIFEX_01078",208.224108523779,0.0361191974044647,0.157386656642904,0.229493390195179,0.818485457416547,0.998912159871704
"AQUIFEX_01079",5.74289181485766,-0.377206368691349,0.831793242786487,-0.453485733338873,0.650199014159946,0.998912159871704
"AQUIFEX_01080",175.774538549943,0.0342371664404083,0.170008949110029,0.201384495461178,0.840397937696228,0.998912159871704
"AQUIFEX_01081",82.8902651967216,0.210533168117593,0.258718718543878,0.813753134301671,0.415786388132025,0.998912159871704
"AQUIFEX_01082",262.150296601383,0.0840163851525584,0.149312431761471,0.562688479193588,0.573647030627555,0.998912159871704
"AQUIFEX_01083",221.462486712446,-0.00179330980187765,0.154514587387379,-0.0116060873746613,0.990739889964317,0.998912159871704
"AQUIFEX_01084",100.612887386103,-0.163326302005443,0.231282819320687,-0.706175679132403,0.480078893021651,0.998912159871704
"AQUIFEX_01085",257.662433996085,0.0742178118501835,0.144022571457241,0.515320696604962,0.606328938672942,0.998912159871704
"AQUIFEX_01086",195.736970244126,0.00154116640103722,0.164005398267833,0.00939704678818187,0.992502351796728,0.998912159871704
"AQUIFEX_01087",83.1409088986118,0.0101512272832183,0.252587986854192,0.0401888760017639,0.967942546131126,0.998912159871704
"AQUIFEX_01088",113.853402406121,0.0520884157236979,0.215413762790676,0.241806350016335,0.808930218304761,0.998912159871704
"AQUIFEX_01090",293.112883792763,0.0162568261451035,0.137144832878351,0.118537649606701,0.905641665299455,0.998912159871704
"AQUIFEX_01092",104.859395478633,0.00153810398351032,0.225300819132172,0.00682689033015899,0.994552971918395,0.998912159871704
"AQUIFEX_01093",253.662538644878,0.0810885929052192,0.148426917382722,0.54631999596226,0.584845993498818,0.998912159871704
"AQUIFEX_01094",100.373247996971,0.10195788849482,0.229548332798039,0.444167410200814,0.656921552444641,0.998912159871704
"AQUIFEX_01095",132.819731038169,-0.0201351174944773,0.202757338354177,-0.0993064796466463,0.920894933836472,0.998912159871704
"AQUIFEX_01096",107.103633799684,-0.220876826345717,0.22354577149504,-0.988060856031973,0.3231228449451,0.998912159871704
"AQUIFEX_01097",277.118017295005,-0.128496341153719,0.145433950349528,-0.883537446689015,0.376945959456218,0.998912159871704
"AQUIFEX_01098",152.79569954656,-0.111716971446866,0.184865338737094,-0.604315401740853,0.545633968458519,0.998912159871704
"AQUIFEX_01099",126.579926150842,-0.118075873252473,0.204228046034936,-0.578156994325226,0.563158130697097,0.998912159871704
"AQUIFEX_01100",100.364954469623,-0.0128153613774985,0.231121941104739,-0.055448484536961,0.955781170147385,0.998912159871704
"AQUIFEX_01101",0,NA,NA,NA,NA,NA
"AQUIFEX_01102",370.022375772749,0.0520945586151885,0.124275498416318,0.419186076733114,0.675080146847861,0.998912159871704
"AQUIFEX_01103",313.592388756319,0.010657410626766,0.131641890574151,0.0809575932120398,0.935475677469198,0.998912159871704
"AQUIFEX_01104",290.112969096906,-0.0531268854122313,0.137207908595392,-0.387199877587927,0.69860824075921,0.998912159871704
"AQUIFEX_01105",69.1562196195417,-0.217672086105877,0.272596202824416,-0.79851474030283,0.424571842675336,0.998912159871704
"AQUIFEX_01106",140.563775363074,0.00663942290432112,0.19450921167352,0.0341342337835664,0.972770109771142,0.998912159871704
"AQUIFEX_01107",0,NA,NA,NA,NA,NA
"AQUIFEX_01108",0,NA,NA,NA,NA,NA
"AQUIFEX_01109",175.265694943356,-0.0889524592259998,0.170111302802629,-0.522907400980912,0.601038694043239,0.998912159871704
"AQUIFEX_01110",182.027166764862,0.419962569260252,0.167449913124883,2.50798917373607,0.0121420387248681,0.998912159871704
"AQUIFEX_01111",0,NA,NA,NA,NA,NA
"AQUIFEX_01112",178.514464819058,-0.0106131874466877,0.170443746502148,-0.0622679779369551,0.950349428878449,0.998912159871704
"AQUIFEX_01113",353.529919450058,-0.0637198176536856,0.124849860565703,-0.510371556403563,0.609791180081475,0.998912159871704
"AQUIFEX_01114",100.372250149612,-0.0703945679455105,0.231624023867044,-0.303917386332595,0.761190831562381,0.998912159871704
"AQUIFEX_01115",96.3724120222134,0.00151265296390774,0.235584733208601,0.00642084460782248,0.99487694242172,0.998912159871704
"AQUIFEX_01116",418.452388212514,-0.0501881751363952,0.114808156791597,-0.437148165591564,0.662003898397778,0.998912159871704
"AQUIFEX_01117",204.482721500053,-0.0725451977556349,0.158293178581086,-0.458296424431666,0.646739492614946,0.998912159871704
"AQUIFEX_01118",392.709502981262,-0.147152382382601,0.124502432777746,-1.18192375120323,0.23723595682288,0.998912159871704
"AQUIFEX_01119",194.243314574602,0.0237615366647111,0.162568034958436,0.146163645705543,0.883792203818638,0.998912159871704
"AQUIFEX_01120",133.81589634668,-0.0953650248344809,0.202434785084744,-0.471090108325795,0.63757638859958,0.998912159871704
"AQUIFEX_01121",133.075187948367,-0.0147574821636668,0.199647910511179,-0.0739175387605194,0.941076000113078,0.998912159871704
"AQUIFEX_01122",455.161700302269,-0.031796737733456,0.111257016847005,-0.285795346977362,0.775034872134064,0.998912159871704
"AQUIFEX_01123",0,NA,NA,NA,NA,NA
"AQUIFEX_01124",166.267526531194,-0.180624933760697,0.181545782306436,-0.99492773374275,0.319771413113604,0.998912159871704
"AQUIFEX_01125",0.249808615617708,1.44416073204554,3.02741414482397,0.477027807548118,0.633342320389306,0.998912159871704
"AQUIFEX_01126",257.164950885223,-0.037760957300921,0.143684062425104,-0.262805468216798,0.792700520624452,0.998912159871704
"AQUIFEX_01127",220.208348166888,-0.00503783713439732,0.154241496905178,-0.0326620088334231,0.97394412027439,0.998912159871704
"AQUIFEX_01128",695.073453557316,-0.122962789362099,0.0875298640084543,-1.40480955563032,0.160077916834072,0.998912159871704
"AQUIFEX_01129",92.8771771264673,0.125729037509907,0.240241421878284,0.523344544529072,0.600734507885025,0.998912159871704
"AQUIFEX_01130",104.617836490063,0.14618128957904,0.22443519399813,0.651329619811133,0.514833731998506,0.998912159871704
"AQUIFEX_01131",191.499820795244,-0.100165158399589,0.162889348540808,-0.614927613726044,0.538602525658231,0.998912159871704
"AQUIFEX_01132",117.594052175199,-0.102714019613855,0.216483914365217,-0.474464903847647,0.635168419415358,0.998912159871704
"AQUIFEX_01133",356.280976198979,-0.0814547489940805,0.124012796035029,-0.65682535672426,0.511293217936218,0.998912159871704
